,TUCASEID,start_minute,stop_minute,TUTIER1CODE,TUACTIVITY_N
27399,20170201171620,1215,1230,3,33
27400,20170201171620,1230,1260,12,34
27401,20170201171620,1260,1290,5,35
27402,20170201171620,1290,90,18,36
27403,20170201171620,90,180,3,37
27404,20170201171620,180,360,18,38
28121,20170201171785,240,450,18,1
28122,20170201171785,450,480,11,2
28123,20170201171785,480,484,1,3
28124,20170201171785,484,494,3,4
28125,20170201171785,494,498,1,5
28126,20170201171785,498,528,11,6
28127,20170201171785,528,573,3,7
28128,20170201171785,573,588,2,8
28129,20170201171785,588,598,2,9
28130,20170201171785,598,608,2,10
28131,20170201171785,608,653,13,11
28132,20170201171785,653,657,1,12
28133,20170201171785,657,702,11,13
28134,20170201171785,702,706,1,14
28135,20170201171785,706,751,12,15
28136,20170201171785,751,769,2,16
28137,20170201171785,769,771,12,17
28138,20170201171785,771,825,50,18
28139,20170201171785,825,829,1,19
28140,20170201171785,829,850,13,20
28141,20170201171785,850,855,3,21
28142,20170201171785,855,858,1,22
28143,20170201171785,858,860,12,23
28144,20170201171785,860,880,3,24
28145,20170201171785,880,885,12,25
28146,20170201171785,885,892,1,26
28147,20170201171785,892,907,12,27
28148,20170201171785,907,915,1,28
28149,20170201171785,915,917,1,29
28150,20170201171785,917,918,3,30
28151,20170201171785,918,928,1,31
28152,20170201171785,928,958,2,32
28153,20170201171785,958,1005,2,33
28154,20170201171785,1005,1020,1,34
28155,20170201171785,1020,1022,3,35
28156,20170201171785,1022,1037,1,36
28157,20170201171785,1037,1097,11,37
28158,20170201171785,1097,1117,2,38
28159,20170201171785,1117,1137,18,39
28160,20170201171785,1137,1152,50,40
28161,20170201171785,1152,1197,12,41
28162,20170201171785,1197,1212,3,42
28163,20170201171785,1212,330,18,43
28164,20170201171787,240,420,18,1
28165,20170201171787,420,450,16,2
28166,20170201171787,450,465,2,3
28167,20170201171787,465,470,2,4
28168,20170201171787,470,515,18,5
28169,20170201171787,515,520,1,6
28170,20170201171787,520,630,7,7
28171,20170201171787,630,635,1,8
28172,20170201171787,635,637,2,9
28173,20170201171787,637,667,2,10
28174,20170201171787,667,669,2,11
28175,20170201171787,669,689,2,12
28176,20170201171787,689,709,2,13
28177,20170201171787,709,724,2,14
28178,20170201171787,724,739,11,15
28179,20170201171787,739,744,1,16
28180,20170201171787,744,864,12,17
28181,20170201171787,864,869,1,18
28182,20170201171787,869,929,2,19
28183,20170201171787,929,934,1,20
28184,20170201171787,934,964,14,21
28185,20170201171787,964,969,1,22
28186,20170201171787,969,1014,16,23
28187,20170201171787,1014,1024,2,24
28188,20170201171787,1024,1029,11,25
28189,20170201171787,1029,1149,12,26
28190,20170201171787,1149,1159,1,27
28191,20170201171787,1159,1320,12,28
28192,20170201171787,1320,1330,1,29
28193,20170201171787,1330,1340,18,30
28194,20170201171787,1340,1400,12,31
28195,20170201171787,1400,150,18,32
28196,20170201171787,150,153,2,33
28197,20170201171787,153,163,2,34
28198,20170201171787,163,168,18,35
28199,20170201171787,168,171,1,36
28200,20170201171787,171,870,5,37
28282,20170201171796,240,405,18,1
28283,20170201171796,405,407,3,2
28284,20170201171796,407,417,2,3
28285,20170201171796,417,440,11,4
28286,20170201171796,440,455,18,5
28287,20170201171796,455,465,3,6
28288,20170201171796,465,470,2,7
28289,20170201171796,470,480,12,8
28290,20170201171796,480,490,1,9
28291,20170201171796,490,494,3,10
28292,20170201171796,494,505,1,11
28293,20170201171796,505,506,16,12
28294,20170201171796,506,510,2,13
28295,20170201171796,510,675,5,14
28296,20170201171796,675,690,12,15
28297,20170201171796,690,750,5,16
28298,20170201171796,750,775,1,17
28299,20170201171796,775,795,8,18
28300,20170201171796,795,800,8,19
28301,20170201171796,800,805,1,20
28302,20170201171796,805,850,7,21
28303,20170201171796,850,870,1,22
28304,20170201171796,870,885,2,23
28305,20170201171796,885,900,11,24
28306,20170201171796,900,903,5,25
28307,20170201171796,903,908,2,26
28308,20170201171796,908,915,2,27
28309,20170201171796,915,925,1,28
28310,20170201171796,925,926,3,29
28311,20170201171796,926,936,1,30
28312,20170201171796,936,941,2,31
28313,20170201171796,941,951,3,32
28314,20170201171796,951,1050,4,33
28315,20170201171796,1050,1080,12,34
28316,20170201171796,1080,1095,2,35
28317,20170201171796,1095,1110,11,36
28318,20170201171796,1110,1185,12,37
28319,20170201171796,1185,1195,11,38
28320,20170201171796,1195,1205,14,39
28321,20170201171796,1205,1210,2,40
28322,20170201171796,1210,1240,12,41
28323,20170201171796,1240,1250,18,42
28324,20170201171796,1250,1270,3,43
28325,20170201171796,1270,1280,12,44
28326,20170201171796,1280,405,18,45
28540,20170201171854,240,330,18,1
28541,20170201171854,330,355,2,2
28542,20170201171854,355,370,3,3
28543,20170201171854,370,375,5,4
28544,20170201171854,375,380,15,5
28545,20170201171854,380,400,18,6
28546,20170201171854,400,401,2,7
28547,20170201171854,401,411,2,8
28548,20170201171854,411,421,2,9
28549,20170201171854,421,431,3,10
28550,20170201171854,431,456,1,11
28551,20170201171854,456,466,3,12
28552,20170201171854,466,481,1,13
28553,20170201171854,481,556,5,14
28554,20170201171854,556,630,13,15
28555,20170201171854,630,640,1,16
28556,20170201171854,640,645,7,17
28557,20170201171854,645,660,1,18
28558,20170201171854,660,670,11,19
28559,20170201171854,670,700,2,20
28560,20170201171854,700,710,18,21
28561,20170201171854,710,830,2,22
28562,20170201171854,830,890,18,23
28563,20170201171854,890,910,1,24
28564,20170201171854,910,940,3,25
28565,20170201171854,940,950,1,26
28566,20170201171854,950,1005,7,27
28567,20170201171854,1005,1020,1,28
28568,20170201171854,1020,1030,3,29
28569,20170201171854,1030,1050,1,30
28570,20170201171854,1050,1052,2,31
28571,20170201171854,1052,1072,12,32
28572,20170201171854,1072,1082,1,33
28573,20170201171854,1082,1087,1,34
28574,20170201171854,1087,1092,3,35
28575,20170201171854,1092,1107,1,36
28576,20170201171854,1107,1122,3,37
28577,20170201171854,1122,1137,1,38
28578,20170201171854,1137,1162,2,39
28579,20170201171854,1162,1167,1,40
28580,20170201171854,1167,1172,3,41
28581,20170201171854,1172,1177,1,42
28582,20170201171854,1177,1178,16,43
28583,20170201171854,1178,1198,2,44
28584,20170201171854,1198,1213,1,45
28585,20170201171854,1213,1243,3,46
28586,20170201171854,1243,1258,1,47
28587,20170201171854,1258,1268,7,48
28588,20170201171854,1268,1278,1,49
28589,20170201171854,1278,1303,3,50
28590,20170201171854,1303,1328,3,51
28591,20170201171854,1328,1350,12,52
28592,20170201171854,1350,330,18,53
28660,20170201171868,240,375,18,1
28661,20170201171868,375,390,3,2
28662,20170201171868,390,415,3,3
28663,20170201171868,415,417,1,4
28664,20170201171868,417,418,3,5
28665,20170201171868,418,420,1,6
28666,20170201171868,420,440,3,7
28667,20170201171868,440,480,18,8
28668,20170201171868,480,540,18,9
28669,20170201171868,540,565,3,10
28670,20170201171868,565,571,1,11
28671,20170201171868,571,586,7,12
28672,20170201171868,586,587,1,13
28673,20170201171868,587,632,7,14
28674,20170201171868,632,638,1,15
28675,20170201171868,638,648,2,16
28676,20170201171868,648,678,12,17
28677,20170201171868,678,698,3,18
28678,20170201171868,698,720,12,19
28679,20170201171868,720,735,3,20
28680,20170201171868,735,740,3,21
28681,20170201171868,740,741,1,22
28682,20170201171868,741,761,2,23
28683,20170201171868,761,771,11,24
28684,20170201171868,771,801,3,25
28685,20170201171868,801,825,3,26
28686,20170201171868,825,855,12,27
28687,20170201171868,855,860,2,28
28688,20170201171868,860,915,2,29
28689,20170201171868,915,921,3,30
28690,20170201171868,921,941,3,31
28691,20170201171868,941,951,2,32
28692,20170201171868,951,1011,2,33
28693,20170201171868,1011,1041,11,34
28694,20170201171868,1041,1046,2,35
28695,20170201171868,1046,1066,3,36
28696,20170201171868,1066,1076,3,37
28697,20170201171868,1076,1081,3,38
28698,20170201171868,1081,1111,3,39
28699,20170201171868,1111,1131,3,40
28700,20170201171868,1131,1320,12,41
28701,20170201171868,1320,1380,12,42
28702,20170201171868,1380,1405,3,43
28703,20170201171868,1405,370,18,44
28839,20170201171895,240,241,18,1
28840,20170201171895,241,271,2,2
28841,20170201171895,271,316,2,3
28842,20170201171895,316,346,11,4
28843,20170201171895,346,361,2,5
28844,20170201171895,361,381,2,6
28845,20170201171895,381,391,2,7
28846,20170201171895,391,401,2,8
28847,20170201171895,401,431,18,9
28848,20170201171895,431,441,2,10
28849,20170201171895,441,471,11,11
28850,20170201171895,471,501,12,12
28851,20170201171895,501,511,2,13
28852,20170201171895,511,526,2,14
28853,20170201171895,526,536,11,15
28854,20170201171895,536,566,16,16
28855,20170201171895,566,568,1,17
28856,20170201171895,568,578,7,18
28857,20170201171895,578,583,1,19
28858,20170201171895,583,673,7,20
28859,20170201171895,673,675,1,21
28860,20170201171895,675,677,7,22
28861,20170201171895,677,679,1,23
28862,20170201171895,679,689,2,24
28863,20170201171895,689,704,2,25
28864,20170201171895,704,719,2,26
28865,20170201171895,719,724,2,27
28866,20170201171895,724,754,12,28
28867,20170201171895,754,769,2,29
28868,20170201171895,769,799,12,30
28869,20170201171895,799,814,16,31
28870,20170201171895,814,844,2,32
28871,20170201171895,844,934,12,33
28872,20170201171895,934,964,2,34
28873,20170201171895,964,979,2,35
28874,20170201171895,979,1009,5,36
28875,20170201171895,1009,1039,2,37
28876,20170201171895,1039,1054,2,38
28877,20170201171895,1054,1084,2,39
28878,20170201171895,1084,1114,11,40
28879,20170201171895,1114,1124,2,41
28880,20170201171895,1124,1154,11,42
28881,20170201171895,1154,1214,12,43
28882,20170201171895,1214,1229,2,44
28883,20170201171895,1229,1244,11,45
28884,20170201171895,1244,1259,18,46
28885,20170201171895,1259,1274,2,47
28886,20170201171895,1274,1289,12,48
28887,20170201171895,1289,300,18,49
28944,20170201171912,240,405,18,1
28945,20170201171912,405,435,18,2
28946,20170201171912,435,445,11,3
28947,20170201171912,445,470,12,4
28948,20170201171912,470,495,1,5
28949,20170201171912,495,520,12,6
28950,20170201171912,520,610,6,7
28951,20170201171912,610,710,6,8
28952,20170201171912,710,745,11,9
28953,20170201171912,745,840,6,10
28954,20170201171912,840,843,6,11
28955,20170201171912,843,940,6,12
28956,20170201171912,940,945,1,13
28957,20170201171912,945,975,1,14
28958,20170201171912,975,977,18,15
28959,20170201171912,977,992,16,16
28960,20170201171912,992,997,12,17
28961,20170201171912,997,999,1,18
28962,20170201171912,999,1014,12,19
28963,20170201171912,1014,1034,1,20
28964,20170201171912,1034,1035,7,21
28965,20170201171912,1035,1100,13,22
28966,20170201171912,1100,1103,7,23
28967,20170201171912,1103,1105,18,24
28968,20170201171912,1105,1115,1,25
28969,20170201171912,1115,1117,18,26
28970,20170201171912,1117,1132,7,27
28971,20170201171912,1132,1147,12,28
28972,20170201171912,1147,1167,11,29
28973,20170201171912,1167,1177,7,30
28974,20170201171912,1177,1182,12,31
28975,20170201171912,1182,1207,1,32
28976,20170201171912,1207,1237,12,33
28977,20170201171912,1237,1297,12,34
28978,20170201171912,1297,1299,1,35
28979,20170201171912,1299,1304,18,36
28980,20170201171912,1304,1334,12,37
28981,20170201171912,1334,1339,2,38
28982,20170201171912,1339,510,18,39
29135,20170201171939,240,450,18,1
29136,20170201171939,450,480,18,2
29137,20170201171939,480,510,2,3
29138,20170201171939,510,530,11,4
29139,20170201171939,530,575,12,5
29140,20170201171939,575,755,2,6
29141,20170201171939,755,775,11,7
29142,20170201171939,775,820,12,8
29143,20170201171939,820,840,1,9
29144,20170201171939,840,870,7,10
29145,20170201171939,870,900,1,11
29146,20170201171939,900,915,7,12
29147,20170201171939,915,965,1,13
29148,20170201171939,965,985,7,14
29149,20170201171939,985,990,1,15
29150,20170201171939,990,1005,7,16
29151,20170201171939,1005,1010,1,17
29152,20170201171939,1010,1040,11,18
29153,20170201171939,1040,1090,1,19
29154,20170201171939,1090,1135,2,20
29155,20170201171939,1135,1155,18,21
29156,20170201171939,1155,1200,12,22
29157,20170201171939,1200,1245,12,23
29158,20170201171939,1245,1340,12,24
29159,20170201171939,1340,1352,1,25
29160,20170201171939,1352,1362,4,26
29161,20170201171939,1362,1374,1,27
29162,20170201171939,1374,1400,12,28
29163,20170201171939,1400,1415,1,29
29164,20170201171939,1415,1420,4,30
29165,20170201171939,1420,5,1,31
29166,20170201171939,5,10,4,32
29167,20170201171939,10,35,1,33
29168,20170201171939,35,455,18,34
29169,20170201171942,240,435,18,1
29170,20170201171942,435,442,2,2
29171,20170201171942,442,452,2,3
29172,20170201171942,452,454,2,4
29173,20170201171942,454,484,11,5
29174,20170201171942,484,512,2,6
29175,20170201171942,512,527,11,7
29176,20170201171942,527,570,12,8
29177,20170201171942,570,585,18,9
29178,20170201171942,585,588,2,10
29179,20170201171942,588,598,2,11
29180,20170201171942,598,601,16,12
29181,20170201171942,601,611,2,13
29182,20170201171942,611,618,1,14
29183,20170201171942,618,668,7,15
29184,20170201171942,668,688,1,16
29185,20170201171942,688,698,11,17
29186,20170201171942,698,738,12,18
29187,20170201171942,738,756,1,19
29188,20170201171942,756,771,2,20
29189,20170201171942,771,786,11,21
29190,20170201171942,786,793,2,22
29191,20170201171942,793,833,50,23
29192,20170201171942,833,858,2,24
29193,20170201171942,858,873,50,25
29194,20170201171942,873,876,2,26
29195,20170201171942,876,896,50,27
29196,20170201171942,896,911,2,28
29197,20170201171942,911,914,2,29
29198,20170201171942,914,1034,12,30
29199,20170201171942,1034,1039,2,31
29200,20170201171942,1039,1050,12,32
29201,20170201171942,1050,1070,2,33
29202,20170201171942,1070,1085,11,34
29203,20170201171942,1085,1093,2,35
29204,20170201171942,1093,0,12,36
29205,20170201171942,0,405,18,37
29507,20170201172015,240,480,18,1
29508,20170201172015,480,490,2,2
29509,20170201172015,490,520,12,3
29510,20170201172015,520,550,16,4
29511,20170201172015,550,610,16,5
29512,20170201172015,610,640,12,6
29513,20170201172015,640,641,1,7
29514,20170201172015,641,646,4,8
29515,20170201172015,646,647,1,9
29516,20170201172015,647,648,18,10
29517,20170201172015,648,678,12,11
29518,20170201172015,678,738,12,12
29519,20170201172015,738,783,1,13
29520,20170201172015,783,813,7,14
29521,20170201172015,813,843,1,15
29522,20170201172015,843,853,7,16
29523,20170201172015,853,913,1,17
29524,20170201172015,913,923,16,18
29525,20170201172015,923,924,1,19
29526,20170201172015,924,945,12,20
29527,20170201172015,945,955,1,21
29528,20170201172015,955,956,2,22
29529,20170201172015,956,961,2,23
29530,20170201172015,961,991,12,24
29531,20170201172015,991,1001,18,25
29532,20170201172015,1001,1021,18,26
29533,20170201172015,1021,1041,16,27
29534,20170201172015,1041,1061,12,28
29535,20170201172015,1061,1081,12,29
29536,20170201172015,1081,1140,18,30
29537,20170201172015,1140,1155,2,31
29538,20170201172015,1155,1165,16,32
29539,20170201172015,1165,1166,1,33
29540,20170201172015,1166,1260,12,34
29541,20170201172015,1260,1365,12,35
29542,20170201172015,1365,1366,1,36
29543,20170201172015,1366,330,18,37
29732,20170201172053,240,300,18,1
29733,20170201172053,300,325,3,2
29734,20170201172053,325,420,12,3
29735,20170201172053,420,460,3,4
29736,20170201172053,460,480,2,5
29737,20170201172053,480,500,11,6
29738,20170201172053,500,525,2,7
29739,20170201172053,525,530,3,8
29740,20170201172053,530,540,2,9
29741,20170201172053,540,600,3,10
29742,20170201172053,600,605,1,11
29743,20170201172053,605,660,3,12
29744,20170201172053,660,675,3,13
29745,20170201172053,675,720,3,14
29746,20170201172053,720,730,2,15
29747,20170201172053,730,760,11,16
29748,20170201172053,760,770,3,17
29749,20170201172053,770,785,2,18
29750,20170201172053,785,825,3,19
29751,20170201172053,825,885,18,20
29752,20170201172053,885,910,3,21
29753,20170201172053,910,920,1,22
29754,20170201172053,920,1005,7,23
29755,20170201172053,1005,1015,1,24
29756,20170201172053,1015,1025,2,25
29757,20170201172053,1025,1030,3,26
29758,20170201172053,1030,1050,12,27
29759,20170201172053,1050,1080,2,28
29760,20170201172053,1080,1110,11,29
29761,20170201172053,1110,1140,2,30
29762,20170201172053,1140,1160,3,31
29763,20170201172053,1160,1185,3,32
29764,20170201172053,1185,1350,12,33
29765,20170201172053,1350,1360,18,34
29766,20170201172053,1360,330,18,35
29857,20170201172078,240,360,18,1
29858,20170201172078,360,420,18,2
29859,20170201172078,420,450,3,3
29860,20170201172078,450,460,1,4
29861,20170201172078,460,461,3,5
29862,20170201172078,461,462,1,6
29863,20170201172078,462,540,5,7
29864,20170201172078,540,541,3,8
29865,20170201172078,541,542,1,9
29866,20170201172078,542,602,15,10
29867,20170201172078,602,722,15,11
29868,20170201172078,722,723,1,12
29869,20170201172078,723,724,3,13
29870,20170201172078,724,734,1,14
29871,20170201172078,734,754,11,15
29872,20170201172078,754,830,3,16
29873,20170201172078,830,840,1,17
29874,20170201172078,840,845,3,18
29875,20170201172078,845,855,1,19
29876,20170201172078,855,860,3,20
29877,20170201172078,860,865,1,21
29878,20170201172078,865,900,50,22
29879,20170201172078,900,905,1,23
29880,20170201172078,905,965,3,24
29881,20170201172078,965,995,2,25
29882,20170201172078,995,1025,2,26
29883,20170201172078,1025,1055,2,27
29884,20170201172078,1055,1080,1,28
29885,20170201172078,1080,1140,12,29
29886,20170201172078,1140,1155,1,30
29887,20170201172078,1155,1185,11,31
29888,20170201172078,1185,1245,12,32
29889,20170201172078,1245,1255,1,33
29890,20170201172078,1255,1285,3,34
29891,20170201172078,1285,1300,3,35
29892,20170201172078,1300,1360,12,36
29893,20170201172078,1360,1370,50,37
29894,20170201172078,1370,360,18,38
29895,20170201172087,240,420,18,1
29896,20170201172087,420,435,18,2
29897,20170201172087,435,480,11,3
29898,20170201172087,480,485,1,4
29899,20170201172087,485,530,5,5
29900,20170201172087,530,535,1,6
29901,20170201172087,535,630,5,7
29902,20170201172087,630,635,1,8
29903,20170201172087,635,650,7,9
29904,20170201172087,650,655,1,10
29905,20170201172087,655,660,5,11
29906,20170201172087,660,665,1,12
29907,20170201172087,665,720,5,13
29908,20170201172087,720,725,5,14
29909,20170201172087,725,730,1,15
29910,20170201172087,730,735,5,16
29911,20170201172087,735,740,1,17
29912,20170201172087,740,800,11,18
29913,20170201172087,800,805,1,19
29914,20170201172087,805,825,5,20
29915,20170201172087,825,830,1,21
29916,20170201172087,830,860,5,22
29917,20170201172087,860,865,1,23
29918,20170201172087,865,870,5,24
29919,20170201172087,870,875,1,25
29920,20170201172087,875,960,5,26
29921,20170201172087,960,975,50,27
29922,20170201172087,975,980,1,28
29923,20170201172087,980,995,2,29
29924,20170201172087,995,1200,12,30
29925,20170201172087,1200,1205,1,31
29926,20170201172087,1205,330,18,32
30016,20170201172107,240,420,18,1
30017,20170201172107,420,465,2,2
30018,20170201172107,465,480,11,3
30019,20170201172107,480,570,12,4
30020,20170201172107,570,575,1,5
30021,20170201172107,575,635,3,6
30022,20170201172107,635,640,1,7
30023,20170201172107,640,670,3,8
30024,20170201172107,670,690,2,9
30025,20170201172107,690,720,3,10
30026,20170201172107,720,735,12,11
30027,20170201172107,735,750,3,12
30028,20170201172107,750,840,18,13
30029,20170201172107,840,900,12,14
30030,20170201172107,900,930,1,15
30031,20170201172107,930,975,3,16
30032,20170201172107,975,995,1,17
30033,20170201172107,995,1015,7,18
30034,20170201172107,1015,1025,1,19
30035,20170201172107,1025,1026,7,20
30036,20170201172107,1026,1036,1,21
30037,20170201172107,1036,1041,2,22
30038,20170201172107,1041,1071,11,23
30039,20170201172107,1071,1140,3,24
30040,20170201172107,1140,1145,3,25
30041,20170201172107,1145,1165,3,26
30042,20170201172107,1165,1195,12,27
30043,20170201172107,1195,1315,12,28
30044,20170201172107,1315,1330,18,29
30045,20170201172107,1330,1350,12,30
30046,20170201172107,1350,405,18,31
30106,20170201172136,240,390,18,1
30107,20170201172136,390,405,18,2
30108,20170201172136,405,420,3,3
30109,20170201172136,420,425,2,4
30110,20170201172136,425,435,3,5
30111,20170201172136,435,437,3,6
30112,20170201172136,437,450,12,7
30113,20170201172136,450,457,1,8
30114,20170201172136,457,462,3,9
30115,20170201172136,462,466,1,10
30116,20170201172136,466,468,7,11
30117,20170201172136,468,478,1,12
30118,20170201172136,478,600,5,13
30119,20170201172136,600,615,12,14
30120,20170201172136,615,720,5,15
30121,20170201172136,720,725,1,16
30122,20170201172136,725,727,2,17
30123,20170201172136,727,737,2,18
30124,20170201172136,737,757,12,19
30125,20170201172136,757,762,1,20
30126,20170201172136,762,1020,5,21
30127,20170201172136,1020,1030,1,22
30128,20170201172136,1030,1035,2,23
30129,20170201172136,1035,1045,1,24
30130,20170201172136,1045,1055,3,25
30131,20170201172136,1055,1070,18,26
30132,20170201172136,1070,1075,1,27
30133,20170201172136,1075,1080,7,28
30134,20170201172136,1080,1085,3,29
30135,20170201172136,1085,1130,11,30
30136,20170201172136,1130,1140,1,31
30137,20170201172136,1140,1350,12,32
30138,20170201172136,1350,450,18,33
30156,20170201172140,240,360,18,1
30157,20170201172140,360,390,3,2
30158,20170201172140,390,420,2,3
30159,20170201172140,420,421,3,4
30160,20170201172140,421,431,2,5
30161,20170201172140,431,435,50,6
30162,20170201172140,435,436,3,7
30163,20170201172140,436,437,3,8
30164,20170201172140,437,438,18,9
30165,20170201172140,438,439,18,10
30166,20170201172140,439,442,1,11
30167,20170201172140,442,446,12,12
30168,20170201172140,446,447,1,13
30169,20170201172140,447,448,18,14
30170,20170201172140,448,449,18,15
30171,20170201172140,449,453,2,16
30172,20170201172140,453,454,3,17
30173,20170201172140,454,455,12,18
30174,20170201172140,455,458,2,19
30175,20170201172140,458,459,3,20
30176,20170201172140,459,460,18,21
30177,20170201172140,460,462,1,22
30178,20170201172140,462,469,3,23
30179,20170201172140,469,470,3,24
30180,20170201172140,470,472,1,25
30181,20170201172140,472,473,18,26
30182,20170201172140,473,518,13,27
30183,20170201172140,518,563,18,28
30184,20170201172140,563,573,1,29
30185,20170201172140,573,598,7,30
30186,20170201172140,598,599,1,31
30187,20170201172140,599,601,7,32
30188,20170201172140,601,606,7,33
30189,20170201172140,606,621,1,34
30190,20170201172140,621,651,7,35
30191,20170201172140,651,666,1,36
30192,20170201172140,666,676,2,37
30193,20170201172140,676,681,2,38
30194,20170201172140,681,686,11,39
30195,20170201172140,686,716,2,40
30196,20170201172140,716,776,2,41
30197,20170201172140,776,821,12,42
30198,20170201172140,821,855,50,43
30199,20170201172140,855,856,18,44
30200,20170201172140,856,857,1,45
30201,20170201172140,857,867,12,46
30202,20170201172140,867,868,3,47
30203,20170201172140,868,869,1,48
30204,20170201172140,869,871,3,49
30205,20170201172140,871,872,2,50
30206,20170201172140,872,873,3,51
30207,20170201172140,873,874,3,52
30208,20170201172140,874,875,3,53
30209,20170201172140,875,885,3,54
30210,20170201172140,885,890,3,55
30211,20170201172140,890,891,18,56
30212,20170201172140,891,893,1,57
30213,20170201172140,893,898,12,58
30214,20170201172140,898,899,3,59
30215,20170201172140,899,901,1,60
30216,20170201172140,901,903,18,61
30217,20170201172140,903,905,2,62
30218,20170201172140,905,920,3,63
30219,20170201172140,920,940,2,64
30220,20170201172140,940,945,18,65
30221,20170201172140,945,946,18,66
30222,20170201172140,946,948,1,67
30223,20170201172140,948,950,12,68
30224,20170201172140,950,952,1,69
30225,20170201172140,952,953,18,70
30226,20170201172140,953,955,3,71
30227,20170201172140,955,1000,2,72
30228,20170201172140,1000,1003,16,73
30229,20170201172140,1003,1033,12,74
30230,20170201172140,1033,1040,2,75
30231,20170201172140,1040,1070,11,76
30232,20170201172140,1070,1080,2,77
30233,20170201172140,1080,1085,2,78
30234,20170201172140,1085,1095,3,79
30235,20170201172140,1095,1100,12,80
30236,20170201172140,1100,1110,2,81
30237,20170201172140,1110,1125,12,82
30238,20170201172140,1125,1140,2,83
30239,20170201172140,1140,1155,12,84
30240,20170201172140,1155,1156,3,85
30241,20170201172140,1156,1171,3,86
30242,20170201172140,1171,1172,2,87
30243,20170201172140,1172,1192,12,88
30244,20170201172140,1192,1350,3,89
30245,20170201172140,1350,360,18,90
30246,20170201172148,240,390,18,1
30247,20170201172148,390,430,1,2
30248,20170201172148,430,435,1,3
30249,20170201172148,435,495,6,4
30250,20170201172148,495,615,6,5
30251,20170201172148,615,625,1,6
30252,20170201172148,625,685,1,7
30253,20170201172148,685,695,3,8
30254,20170201172148,695,715,1,9
30255,20170201172148,715,718,4,10
30256,20170201172148,718,733,1,11
30257,20170201172148,733,738,4,12
30258,20170201172148,738,748,1,13
30259,20170201172148,748,751,7,14
30260,20170201172148,751,756,1,15
30261,20170201172148,756,763,7,16
30262,20170201172148,763,768,1,17
30263,20170201172148,768,828,11,18
30264,20170201172148,828,858,18,19
30265,20170201172148,858,868,3,20
30266,20170201172148,868,878,3,21
30267,20170201172148,878,880,3,22
30268,20170201172148,880,900,1,23
30269,20170201172148,900,920,7,24
30270,20170201172148,920,925,1,25
30271,20170201172148,925,985,18,26
30272,20170201172148,985,1005,12,27
30273,20170201172148,1005,1045,1,28
30274,20170201172148,1045,1055,7,29
30275,20170201172148,1055,1070,11,30
30276,20170201172148,1070,1160,11,31
30277,20170201172148,1160,1250,12,32
30278,20170201172148,1250,1255,1,33
30279,20170201172148,1255,1285,1,34
30280,20170201172148,1285,0,12,35
30281,20170201172148,0,660,18,36
30517,20170201172182,240,420,18,1
30518,20170201172182,420,510,18,2
30519,20170201172182,510,525,3,3
30520,20170201172182,525,530,3,4
30521,20170201172182,530,545,1,5
30522,20170201172182,545,605,14,6
30523,20170201172182,605,665,14,7
30524,20170201172182,665,680,3,8
30525,20170201172182,680,695,12,9
30526,20170201172182,695,710,1,10
30527,20170201172182,710,720,18,11
30528,20170201172182,720,750,11,12
30529,20170201172182,750,780,12,13
30530,20170201172182,780,785,1,14
30531,20170201172182,785,825,3,15
30532,20170201172182,825,845,13,16
30533,20170201172182,845,865,3,17
30534,20170201172182,865,955,3,18
30535,20170201172182,955,970,12,19
30536,20170201172182,970,990,2,20
30537,20170201172182,990,1010,12,21
30538,20170201172182,1010,1020,1,22
30539,20170201172182,1020,1050,7,23
30540,20170201172182,1050,1055,1,24
30541,20170201172182,1055,1060,7,25
30542,20170201172182,1060,1070,1,26
30543,20170201172182,1070,1071,2,27
30544,20170201172182,1071,1086,3,28
30545,20170201172182,1086,1091,3,29
30546,20170201172182,1091,1121,3,30
30547,20170201172182,1121,1141,3,31
30548,20170201172182,1141,1156,3,32
30549,20170201172182,1156,1166,3,33
30550,20170201172182,1166,1168,12,34
30551,20170201172182,1168,1200,18,35
30552,20170201172182,1200,1260,18,36
30553,20170201172182,1260,1320,12,37
30554,20170201172182,1320,1080,18,38
30570,20170201172186,240,420,18,1
30571,20170201172186,420,435,11,2
30572,20170201172186,435,445,2,3
30573,20170201172186,445,448,2,4
30574,20170201172186,448,453,2,5
30575,20170201172186,453,513,2,6
30576,20170201172186,513,519,2,7
30577,20170201172186,519,579,12,8
30578,20170201172186,579,599,2,9
30579,20170201172186,599,720,12,10
30580,20170201172186,720,735,2,11
30581,20170201172186,735,745,2,12
30582,20170201172186,745,775,16,13
30583,20170201172186,775,795,18,14
30584,20170201172186,795,885,2,15
30585,20170201172186,885,900,11,16
30586,20170201172186,900,930,16,17
30587,20170201172186,930,960,2,18
30588,20170201172186,960,1020,2,19
30589,20170201172186,1020,1025,2,20
30590,20170201172186,1025,1045,2,21
30591,20170201172186,1045,1075,12,22
30592,20170201172186,1075,1095,11,23
30593,20170201172186,1095,1100,2,24
30594,20170201172186,1100,1160,12,25
30595,20170201172186,1160,1170,18,26
30596,20170201172186,1170,1180,2,27
30597,20170201172186,1180,1260,12,28
30598,20170201172186,1260,120,18,29
30599,20170201172186,120,130,18,30
30600,20170201172186,130,390,18,31
30601,20170201172188,240,420,18,1
30602,20170201172188,420,480,18,2
30603,20170201172188,480,500,2,3
30604,20170201172188,500,570,12,4
